  0.0000000    	  1.0000000    	  65.115803    	 0.93120645E-01
  1.0000000    	  2.0000000    	  64.442361    	 0.87410988E-01
  2.0000000    	  3.0000000    	  63.277921    	 0.84308756E-01
  3.0000000    	  4.0000000    	  61.579831    	 0.80928964E-01
  4.0000000    	  5.0000000    	  59.410798    	 0.76318446E-01
  5.0000000    	  6.0000000    	  57.095186    	 0.72691493E-01
  6.0000000    	  7.0000000    	  54.692660    	 0.69021020E-01
  7.0000000    	  8.0000000    	  52.296602    	 0.66822615E-01
  8.0000000    	  9.0000000    	  49.922696    	 0.65003245E-01
  9.0000000    	  10.000000    	  47.464994    	 0.62713869E-01
  10.000000    	  11.000000    	  44.869254    	 0.62232828E-01
  11.000000    	  12.000000    	  62.260907    	 0.84450872E-01
  12.000000    	  13.000000    	  61.532031    	 0.81573132E-01
  13.000000    	  14.000000    	  60.329241    	 0.77783646E-01
  14.000000    	  15.000000    	  58.545843    	 0.75127785E-01
  15.000000    	  16.000000    	  56.691743    	 0.71881399E-01
  16.000000    	  17.000000    	  54.257839    	 0.67127435E-01
  17.000000    	  18.000000    	  51.947288    	 0.64249615E-01
  18.000000    	  19.000000    	  49.613484    	 0.62724476E-01
  19.000000    	  20.000000    	  47.174946    	 0.60417999E-01
  20.000000    	  21.000000    	  44.690143    	 0.58374847E-01
  21.000000    	  22.000000    	  42.238041    	 0.57453515E-01
  22.000000    	  23.000000    	  59.526948    	 0.77836260E-01
  23.000000    	  24.000000    	  58.934585    	 0.77203547E-01
  24.000000    	  25.000000    	  57.773512    	 0.72271027E-01
  25.000000    	  26.000000    	  56.069066    	 0.68697495E-01
  26.000000    	  27.000000    	  54.006542    	 0.65871379E-01
  27.000000    	  28.000000    	  51.853450    	 0.63163622E-01
  28.000000    	  29.000000    	  49.499037    	 0.60324398E-01
  29.000000    	  30.000000    	  47.114417    	 0.57477007E-01
  30.000000    	  31.000000    	  44.735354    	 0.57115421E-01
  31.000000    	  32.000000    	  42.299423    	 0.54946870E-01
  32.000000    	  33.000000    	  39.817544    	 0.54297023E-01
  33.000000    	  34.000000    	  57.037393    	 0.72702023E-01
  34.000000    	  35.000000    	  56.450648    	 0.72226487E-01
  35.000000    	  36.000000    	  55.303650    	 0.69440816E-01
  36.000000    	  37.000000    	  53.539278    	 0.64194744E-01
  37.000000    	  38.000000    	  51.652578    	 0.60980743E-01
  38.000000    	  39.000000    	  49.461027    	 0.58944413E-01
  39.000000    	  40.000000    	  47.181393    	 0.56986208E-01
  40.000000    	  41.000000    	  44.853098    	 0.54046430E-01
  41.000000    	  42.000000    	  42.546627    	 0.53185773E-01
  42.000000    	  43.000000    	  40.069763    	 0.51127473E-01
  43.000000    	  44.000000    	  37.557745    	 0.50755824E-01
  44.000000    	  45.000000    	  54.651766    	 0.71112306E-01
  45.000000    	  46.000000    	  54.040665    	 0.67006433E-01
  46.000000    	  47.000000    	  52.903919    	 0.63726236E-01
  47.000000    	  48.000000    	  51.400775    	 0.61454628E-01
  48.000000    	  49.000000    	  49.422085    	 0.59239971E-01
  49.000000    	  50.000000    	  47.230360    	 0.55610657E-01
  50.000000    	  51.000000    	  45.125902    	 0.53810635E-01
  51.000000    	  52.000000    	  42.816639    	 0.51937653E-01
  52.000000    	  53.000000    	  40.452862    	 0.50092665E-01
  53.000000    	  54.000000    	  38.100263    	 0.48955375E-01
  54.000000    	  55.000000    	  35.592326    	 0.47744345E-01
  55.000000    	  56.000000    	  52.341898    	 0.65845183E-01
  56.000000    	  57.000000    	  51.916802    	 0.63407861E-01
  57.000000    	  58.000000    	  50.796932    	 0.62262411E-01
  58.000000    	  59.000000    	  49.287041    	 0.58522225E-01
  59.000000    	  60.000000    	  47.401284    	 0.55029462E-01
  60.000000    	  61.000000    	  45.386891    	 0.52783644E-01
  61.000000    	  62.000000    	  43.204619    	 0.50965774E-01
  62.000000    	  63.000000    	  40.900806    	 0.49107424E-01
  63.000000    	  64.000000    	  38.581712    	 0.47277851E-01
  64.000000    	  65.000000    	  36.211532    	 0.46302177E-01
  65.000000    	  66.000000    	  33.712143    	 0.45122243E-01
